,Prostatic Neoplasms,Stomach Neoplasms,Urinary Bladder Neoplasms,Breast Neoplasms,Thyroid Neoplasms,Pancreatic Neoplasms,Ovarian Neoplasms,Astrocytoma,"Carcinoma, Pancreatic Ductal","Carcinoma, Non-Small-Cell Lung",Uterine Cervical Neoplasms,"Carcinoma, Hepatocellular","Pleural Effusion, Malignant",Colorectal Neoplasms,Multiple Myeloma,Neurodegenerative Diseases,Glioma,"Carcinoma, Renal Cell",Testicular Germ Cell Tumor,Lymphoma,Myeloproliferative Disorders,"Leukemia, Lymphocytic, Chronic, B-Cell",Seizures,Esophageal Neoplasms,Beckwith-Wiedemann Syndrome,DiGeorge Syndrome,Huntington Disease,Glioblastoma,"Multiple Sclerosis, Relapsing-Remitting",Osteosarcoma,Esophageal Squamous Cell Carcinoma,Hepatoblastoma,Ovarian epithelial cancer,Pheochromocytoma,"Carcinoma, Squamous Cell",Lung Neoplasms,Pituitary Neoplasms,"Carcinoma, Islet Cell",Neuroblastoma,Colonic Neoplasms,Gallbladder Neoplasms,Meningioma,"Thyroid cancer, papillary","Leukemia, Myelogenous, Chronic, BCR-ABL Positive","Leukemia, Myeloid, Acute",Leukemia,Endometrial Neoplasms,"Leukemia, T-Cell",Pseudohypoaldosteronism,Diabetes Mellitus,Medulloblastoma,Hyperprolactinemia,Neoplasms,Choriocarcinoma,Laryngeal Neoplasms,"Neoplasms, Germ Cell and Embryonal",Coronary Artery Disease,Liver Neoplasms,Trophoblastic Neoplasms,"Arthritis, Rheumatoid",Nasopharyngeal Neoplasms,"Leukemia, Promyelocytic, Acute",Burkitt Lymphoma,Peripheral Nervous System Diseases,Alzheimer Disease,Prader-Willi Syndrome,Autistic Disorder,Melanoma,"Carcinoma, Basal Cell",Testicular Neoplasms,"Neoplasms, Squamous Cell",Schizophrenia,Myocardial Infarction,Acquired Immunodeficiency Syndrome,Psoriasis,"Diabetes Mellitus, Type 2",Obesity,Fibroma,Triple Negative Breast Neoplasms,Kidney Neoplasms,Fibrosarcoma,"Sarcoma, Endometrial Stromal","Aging, Premature",Fragile X Syndrome,Silver-Russell Syndrome,"Intracranial Hemorrhage, Hypertensive","Stroke, Lacunar",Glaucoma,Intracranial Aneurysm,Cardiovascular Diseases,Carotid Stenosis,Atherosclerosis,Endometriosis,"Neurofibroma, Plexiform",Neurofibromatoses,Precursor Cell Lymphoblastic Leukemia-Lymphoma,Ependymoma,Small Cell Lung Carcinoma,"Carcinoma, squamous cell of head and neck","Lymphoma, B-Cell",Gastrointestinal Stromal Tumors,Parkinson Disease,Dermatomyositis,Leishmaniasis,Polymyositis,Periodontitis,"Aortic Aneurysm, Abdominal",Aortic Aneurysm,Coronary Disease,Stroke,Nervous System Neoplasms,Peripheral Arterial Disease,Bone Diseases,Down Syndrome,"Telangiectasia, Hereditary Hemorrhagic",Autoimmune Diseases,"Lupus Erythematosus, Systemic",Adrenocortical Carcinoma,Hydatidiform Mole,Congenital Hyperinsulinism,Gestational Trophoblastic Disease,Hyperhomocysteinemia,Infertility,Marek Disease,Mullerian aplasia,Polycythemia Vera,Neural Tube Defects,Pre-Eclampsia,Wilms Tumor,Gastrointestinal Neoplasms,Uterine Neoplasms,Substance-Related Disorders,Myelodysplastic Syndromes,Amyotrophic Lateral Sclerosis,Frontotemporal Lobar Degeneration,"Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies",Cleft Lip,Diabetic Nephropathies,Hodgkin Disease,Plasmacytoma,Angelman Syndrome,Klinefelter Syndrome,"Carcinoma, Ductal","Osteoporosis, Postmenopausal","Glomerulonephritis, Membranous",Diabetic Cardiomyopathies,Vulvar Neoplasms,Kidney Diseases,"Purpura, Thrombocytopenic",Liver Diseases,"Renal Insufficiency, Chronic","Colitis, Ulcerative","Digestive System Neoplasms, Gastrointestinal Neoplasms",Uveal melanoma,Hemangioma,Pneumoconiosis,Retinal Degeneration,"Leukemia, B-Cell",Asthma,Hypertension,"Hypertension, Pulmonary",Heart Failure,"Lymphoma, Large B-Cell, Diffuse",Temporomandibular Joint Disorders,"Vitreoretinopathy, Proliferative",Diabetic Retinopathy,Retinoblastoma,"Heart Defects, Congenital",Multiple Sclerosis,"Cardiomyopathy, Dilated",Metabolic Syndrome X,Cardiomegaly,Asthenozoospermia,Liver Cirrhosis,Intervertebral Disc Degeneration,Head and Neck Neoplasms,"Anemia, Aplastic",Hematologic Neoplasms,"Carcinoma, Embryonal",Exfoliation Syndrome,Congenital Microtia,HIV Infections,Osteoarthritis,Hirschsprung Disease,Hyperglycemia,Brain Neoplasms,Mesothelioma,Primary Myelofibrosis,"Lymphoma, Mantle-Cell","Glaucoma, Open-Angle"
hsa-mir-320c,0.5403717,0.7239168,0.4241115,0.8048821,0.3209719,0.4594792,0.5416762,0.3845065,0.0132133,0.5208178,0.3443197,0.8707472,0.0387251,0.6807788,0.2668697,0.5987366,0.4579235,0.5278706,0.0387251,0.3699611,0.4012361,0.3115304,0.0387251,0.4258412,0.0387251,0.0387251,0.3406094,0.5809265,0.0387251,0.2911661,0.0387251,0.508346,0.0387251,1.0048148,0.4686344,0.6301736,0.1023407,0.0387251,0.355175,0.4218551,0.0387251,0.6252011,0.0387251,0.5454926,0.4155695,0.3011777,0.3228938,0.0387251,0.0387251,0.5002811,0.4444559,0.0387251,0.552185,0.5251661,0.3857381,0.1309175,0.3008321,0.3292532,0.0387251,0.3148325,0.2577446,0.1887614,0.0942344,0.0387251,0.3499901,0.0387251,0.3885857,0.6111701,0.2371625,0.5014358,0.3600188,0.3572315,0.3894029,0.1617452,0.3321107,0.4184198,0.3806162,0.0387251,0.0387251,0.4297751,0.1301849,0.0387251,0.8822159,1.2433614,0.0446982,0.0446982,0.0446982,0.0446982,1.4295756,0.7539825,0.046659,0.2685117,0.4113075,0.046659,0.046659,0.2435646,0.6192399,1.4313664,0.0484498,0.241732,0.0484498,0.385021,0.0484498,0.0484498,0.0484498,0.464734,0.0484498,0.0484498,0.0484498,0.4580848,0.0484498,0.0484498,0.0484498,1.4628867,0.0651165,1.4509797,0.226482,0.4602084,0.0681468,0.0681468,0.0681468,0.0681468,0.0681468,0.390264,0.0681468,0.4631361,0.0681468,0.3968106,0.0681468,0.362112,0.0681468,0.0681468,0.2516748,1.3554439,0.0705094,0.0705094,0.0705094,0.3743242,0.2254912,0.0705094,0.0705094,0.0705094,0.0705094,0.0705094,0.0705094,0.0705094,0.0705094,0.3821191,0.0705094,0.4924537,0.0705094,0.3095539,0.0705094,0.0705094,1.3951269,0.0722043,0.491373,0.1417725,0.5104737,0.4712499,0.0722043,0.7236567,0.4194,0.0722043,0.0722043,1.4588938,0.2981557,0.7105303,0.4736512,0.4180969,0.0745669,0.3693727,0.0745669,0.2994355,0.0745669,0.5074651,0.0745669,0.1259164,1.4335066,0.0760375,0.0760375,0.3732949,0.4681828,0.0760375,1.3683306,0.6641112,0.3189243,0.0777324,0.1448229,0.0777324
hsa-mir-133a,0.9981216,1.1811195,0.8582573,1.2547311,0.6612747,0.8675232,0.9804862,0.8678199,0.0887754,1.0165935,0.7598019,1.3317132,0.0887754,1.2083105,0.5898926,1.1216927,0.8528195,0.9647786,0.0963425,0.777611,0.8624009,0.6618467,0.0963425,0.8768699,0.100196,0.100196,0.7758071,1.0454192,0.100196,0.6729855,0.1064922,1.0358367,0.1064922,1.5486921,0.9592364,1.1852837,0.2467583,0.1360538,0.7489754,0.8813861,0.1360538,1.1883014,0.1360538,1.0730006,0.8735876,0.6981128,0.7099973,0.1360538,0.1360538,1.0471931,0.8870849,0.1360538,1.0704482,1.0961783,0.9061922,0.250805,0.7344227,0.7887611,0.1558649,0.7463198,0.6150629,0.5048498,0.2865953,0.1558649,0.797654,0.1558649,0.8395562,1.1920198,0.519862,1.0169167,0.8125069,0.788503,0.9122112,0.4309938,0.8189019,0.9581805,0.9018369,0.1621431,0.1621431,0.9577161,0.2632743,0.1621431,1.4775732,1.7843812,0.1681162,0.1681162,0.1681162,0.1681162,1.9431507,1.4298419,0.2210573,0.7448511,0.8905944,0.22359,0.22359,0.6628395,1.2217008,1.9984547,0.2253809,0.6542057,0.2253809,0.922187,0.2253809,0.2253809,0.2253809,1.0045244,0.2253809,0.2253809,0.2253809,1.083886,0.2273578,0.2273578,0.2273578,2.0291313,0.2440245,2.0194761,0.6137049,1.0075476,0.2470548,0.2470548,0.2470548,0.2470548,0.2470548,0.961923,0.2485254,1.060428,0.2485254,0.9085386,0.2485254,0.8629041,0.2485254,0.2485254,0.669189,1.9463773,0.250888,0.250888,0.250888,0.904243,0.5954125,0.250888,0.250888,0.250888,0.250888,0.250888,0.250888,0.250888,0.250888,0.9149836,0.250888,1.109956,0.250888,0.8065084,0.250888,0.250888,1.9555377,0.2525829,1.1191652,0.4145768,1.111625,1.0955419,0.2567734,1.3651941,1.0115004,0.2586972,0.2586972,2.034382,0.7443751,1.3929466,1.0737886,0.9969952,0.2625304,0.9836168,0.3257879,0.8679279,0.3280575,1.1821872,0.3310878,0.4466154,2.0803908,0.3325584,0.3325584,0.9910758,1.1489061,0.3325584,2.0330321,1.3882235,0.8575304,0.3342533,0.4703045,0.3342533
hsa-mir-1,1.4795064,1.7698603,1.2774489,1.833192,1.0483055,1.3176629,1.4594754,1.2860168,0.1015538,1.5539474,1.1437814,1.9931451,0.1437963,1.7996855,0.899798,1.7299579,1.2813934,1.4868256,0.1617304,1.2214986,1.3886429,1.0343012,0.1820111,1.3780812,0.1858647,0.1858647,1.2668657,1.6492461,0.2124861,1.0575885,0.2187822,1.6711578,0.2229489,2.2907316,1.5042092,1.818497,0.4348721,0.2525105,1.1796203,1.421251,0.2678326,1.8858988,0.2705059,1.7176982,1.411916,1.1274629,1.2066908,0.2990507,0.2990507,1.7354841,1.4550846,0.311613,1.7620559,1.7995229,1.482132,0.4685439,1.2450876,1.3514273,0.3440798,1.2504257,1.0836253,0.8871418,0.5466466,0.346564,1.3371274,0.346564,1.3984759,1.8801336,0.8782257,1.686406,1.3697893,1.3165669,1.4881164,0.7773144,1.3993275,1.6082141,1.5265417,0.3804205,0.3804205,1.6213489,0.5218441,0.383893,2.2992199,2.6395205,0.3898661,0.3898661,0.3898661,0.3898661,2.8025804,2.238364,0.4428073,1.2286991,1.5038293,0.4470556,0.4470556,1.1263792,1.9670309,2.8614868,0.4507333,1.1042944,0.4507333,1.561793,0.4637471,0.4637471,0.4637471,1.6621759,0.4657078,0.4657078,0.4657078,1.7879488,0.4676848,0.4676848,0.4676848,2.9063163,0.4843515,2.897706,1.0619238,1.6664898,0.4873818,0.4873818,0.4873818,0.4873818,0.4873818,1.5852675,0.4888524,1.7557149,0.490323,1.4944431,0.490323,1.4638948,0.4922098,0.4922098,1.1439275,2.8298013,0.4966557,0.4966557,0.4966557,1.5310536,1.024521,0.4966557,0.4966557,0.4966557,0.4966557,0.4966557,0.4966557,0.4966557,0.4966557,1.5554751,0.499686,1.8366421,0.5017693,1.3763704,0.5032399,0.5032399,2.8463901,0.5049348,1.8375524,0.7510895,1.8558279,1.7976724,0.5121556,2.1432774,1.7018674,0.5159662,0.5159662,2.9278538,1.2548645,2.2022504,1.790552,1.6951709,0.5264282,1.6023666,0.5896857,1.4205484,0.5919553,1.8717229,0.5949856,0.7708717,2.983041,0.5964561,0.5964561,1.6316957,1.9036043,0.620513,2.9641177,2.2357247,1.4406683,0.6240947,0.8259746,0.6240947
hsa-mir-187,0.6613452,0.8934879,0.5426157,0.9518785,0.4147342,0.5772058,0.706718,0.5101283,0.034211,0.6562649,0.4569536,1.0111974,0.0597228,0.8287782,0.3675948,0.7752822,0.5897679,0.6575019,0.064986,0.4879095,0.5368497,0.4593931,0.0788497,0.5643547,0.0788497,0.0788497,0.475279,0.7404226,0.0788497,0.4129657,0.0788497,0.6793126,0.0788497,1.2060289,0.6208777,0.795511,0.1585441,0.0806266,0.4806091,0.5667076,0.0806266,0.8097184,0.0806266,0.7126075,0.5552101,0.4200778,0.4406059,0.0806266,0.0806266,0.6716467,0.5806063,0.0806266,0.7215904,0.6970042,0.5279365,0.1788454,0.4275001,0.4598479,0.0806266,0.4452175,0.3629008,0.2878732,0.1586674,0.0806266,0.49177,0.0806266,0.5263165,0.7869421,0.3263176,0.6571936,0.4874734,0.4974778,0.5322979,0.2493721,0.4611223,0.5734054,0.5296384,0.0806266,0.0806266,0.5853691,0.1787248,0.0806266,1.0830862,1.3941773,0.0865997,0.0865997,0.0865997,0.0865997,1.5520424,1.021576,0.1395409,0.4342702,0.5820538,0.1395409,0.1395409,0.4101394,0.8449177,1.6048136,0.1413317,0.4022444,0.1413317,0.5708117,0.1413317,0.1413317,0.1413317,0.6644639,0.1413317,0.1413317,0.1413317,0.6652946,0.1413317,0.1413317,0.1413317,1.6306738,0.1579984,1.620142,0.3752107,0.6605449,0.1610287,0.1610287,0.1610287,0.1610287,0.1610287,0.5803063,0.1610287,0.6643123,0.1610287,0.5869789,0.1610287,0.5333875,0.1610287,0.1610287,0.408904,1.5482042,0.1633913,0.1633913,0.1633913,0.5553944,0.3747059,0.1633913,0.1633913,0.1633913,0.1633913,0.1633913,0.1633913,0.1633913,0.1633913,0.5686352,0.1633913,0.7113203,0.1633913,0.4794821,0.1633913,0.1633913,1.5581978,0.1633913,0.7020935,0.258461,0.7219286,0.6737642,0.1633913,0.9365093,0.6145694,0.1633913,0.1633913,1.629414,0.4627503,0.9535734,0.6767901,0.6079797,0.1657539,0.5444703,0.1657539,0.4667904,0.1657539,0.7087716,0.1657539,0.2367387,1.6091235,0.1672245,0.1672245,0.5524812,0.6797925,0.1672245,1.5592097,0.9021008,0.4913003,0.1689194,0.2589338,0.1689194
hsa-mir-4319,0.4579092,0.6077727,0.3606219,0.6448401,0.2565351,0.3726045,0.439839,0.3058983,0,0.4265694,0.2773179,0.6889266,0,0.5378382,0.189612,0.4597119,0.352098,0.4136202,0,0.2761272,0.2994867,0.2264994,0,0.3258234,0,0,0.2496195,0.4591692,0,0.2094894,0,0.3869073,0,0.8151192,0.3589911,0.4985325,0.0522099,0,0.2660661,0.321768,0,0.4829661,0,0.4214799,0.3169953,0.2201418,0.2365524,0,0,0.3795957,0.3405618,0,0.4288041,0.400302,0.2900367,0.0785421,0.2176407,0.2399049,0,0.2298051,0.1827063,0.1249056,0.0461592,0,0.2591757,0,0.2914605,0.4771656,0.1721493,0.3837267,0.2663874,0.2650581,0.2922498,0.1014867,0.2429703,0.3122883,0.2830662,0,0,0.3222765,0.0781506,0,0.6908652,1.0496122,0.0030319,0.0030319,0.0030319,0.0030319,1.2364195,0.5918863,0.0049927,0.1893226,0.3122851,0.0049927,0.0049927,0.1700293,0.4772821,1.2382103,0.0067835,0.1681652,0.0067835,0.2860427,0.0067835,0.0067835,0.0067835,0.3496259,0.0067835,0.0067835,0.0067835,0.344405,0.0067835,0.0067835,0.0067835,1.2656788,0.0234502,1.2559912,0.158479,0.354994,0.0264805,0.0264805,0.0264805,0.0264805,0.0264805,0.294073,0.0264805,0.3526243,0.0264805,0.2990194,0.0264805,0.2697748,0.0264805,0.0264805,0.1792429,1.140181,0.0264805,0.0264805,0.0264805,0.2798116,0.1553578,0.0264805,0.0264805,0.0264805,0.0264805,0.0264805,0.0264805,0.0264805,0.0264805,0.282364,0.0264805,0.3763132,0.0264805,0.2246416,0.0264805,0.0264805,1.2013146,0.0281754,0.3734172,0.0862785,0.3886371,0.3597129,0.0281754,0.581166,0.3150279,0.0281754,0.0281754,1.2585475,0.2169676,0.5595355,0.3627568,0.3137716,0.030538,0.2754118,0.030538,0.217009,0.030538,0.394039,0.030538,0.0734356,1.2360844,0.0320086,0.0320086,0.2795266,0.3559546,0.0320086,1.1518102,0.5157829,0.2317348,0.0320086,0.0871084,0.0320086
hsa-mir-122,1.0187712,1.2644338,0.8498911,1.3195709,0.7018899,0.913573,0.9972523,0.8138386,0.0389323,0.9926128,0.7038361,1.3888472,0.0644441,1.235236,0.545809,1.1688411,0.8538114,1.0084917,0.0823782,0.7861038,0.8611818,0.6392499,0.0894237,0.8617101,0.0894237,0.0894237,0.7672218,1.0657383,0.0894237,0.6128592,0.0894237,1.048299,0.0894237,1.6020486,0.9210213,1.1543607,0.2188908,0.0912006,0.7097958,0.8445699,0.0912006,1.2172513,0.093874,1.0869118,0.8374975,0.643516,0.6819496,0.0956509,0.0956509,1.0672172,0.8666522,0.1082132,1.1137367,1.1147816,0.8531714,0.2256788,0.7025576,0.7698418,0.1223395,0.7005949,0.5867251,0.4488406,0.2471632,0.1223395,0.7631899,0.1223395,0.8143441,1.1835314,0.4796396,1.0432062,0.7794783,0.762777,0.8524476,0.3941784,0.7813008,0.9344493,0.8670231,0.1303236,0.1303236,0.9425457,0.2410434,0.1303236,1.5077853,1.8179944,0.1362967,0.1362967,0.1362967,0.1362967,1.9729102,1.4527317,0.1892379,0.6723696,0.8757507,0.1892379,0.1892379,0.6116169,1.2373995,2.0256814,0.1910287,0.6041764,0.1910287,0.8967754,0.1910287,0.1910287,0.1910287,0.9863236,0.1910287,0.1910287,0.1910287,1.0675006,0.1930057,0.1930057,0.1930057,2.0562438,0.2096724,2.0476785,0.5686239,0.994926,0.2127027,0.2127027,0.2127027,0.2127027,0.2127027,0.9070896,0.2127027,1.0559009,0.2141732,0.8711012,0.2141732,0.8347637,0.2141732,0.2141732,0.6116627,1.97536,0.2165359,0.2165359,0.2165359,0.8810374,0.5492488,0.2165359,0.2165359,0.2165359,0.2165359,0.2165359,0.2165359,0.2165359,0.2165359,0.89041,0.2165359,1.1069849,0.2186192,0.7608899,0.2186192,0.2186192,1.9921792,0.2203141,1.0968763,0.3720802,1.1089048,1.0691939,0.2228096,1.3508237,0.9824294,0.2228096,0.2228096,2.0608771,0.6911509,1.4040012,1.0687272,0.9885066,0.2332716,0.8737152,0.2332716,0.7430559,0.2332716,1.0718853,0.2332716,0.3434955,2.0478768,0.2347422,0.2347422,0.8811141,1.060665,0.2347422,2.0003687,1.3579446,0.7594086,0.2383239,0.3723258,0.2383239
hsa-mir-24,1.0867887,1.3626138,0.9578255,1.410768,0.7372251,1.0090812,1.0906923,0.9050304,0.0302916,1.0742466,0.8085036,1.4770007,0.0558035,1.2694652,0.6741603,1.2413997,0.9789568,1.0483198,0.0807775,0.8936092,0.9792136,0.8036866,0.1016866,0.9624538,0.1016866,0.1016866,0.8710822,1.1846179,0.1016866,0.7706915,0.1079828,1.1804846,0.1121495,1.7209709,1.0838233,1.3385536,0.2713606,0.1417111,0.8699677,1.048206,0.1570332,1.3511361,0.1570332,1.2306126,1.0355354,0.8150264,0.8025731,0.162386,0.162386,1.1995955,1.0242692,0.162386,1.2754541,1.2588356,1.0408271,0.3111953,0.8504402,0.933982,0.1931371,0.9276408,0.7340157,0.6122007,0.3659346,0.1948158,0.9706743,0.1948158,0.9978687,1.3357692,0.6104196,1.1981755,0.9407575,0.9966056,1.0722754,0.5805693,0.9554256,1.1490536,1.0856252,0.2270819,0.2270819,1.135532,0.3505241,0.2270819,1.7044939,2.0166209,0.2330549,0.2330549,0.2330549,0.2330549,2.1722225,1.6616884,0.2859961,0.8690242,1.0424695,0.2859961,0.2859961,0.8269267,1.4142982,2.2249938,0.287787,0.8098176,0.287787,1.0860879,0.287787,0.287787,0.287787,1.1890542,0.287787,0.287787,0.287787,1.2394398,0.287787,0.287787,0.287787,2.2533424,0.3044536,2.2441318,0.7517374,1.1802859,0.3074839,0.3074839,0.3074839,0.3074839,0.3074839,1.1320612,0.3089545,1.2279634,0.3089545,1.1116944,0.3106386,0.9908748,0.3106386,0.3106386,0.8062056,2.1735721,0.3130012,0.3130012,0.3130012,1.0630261,0.75898,0.3160315,0.3160315,0.3160315,0.3160315,0.3160315,0.3160315,0.3160315,0.3160315,1.0811836,0.3160315,1.3307571,0.3181149,0.9539091,0.3181149,0.3181149,2.1945269,0.3198098,1.3022383,0.5277775,1.2951868,1.2619048,0.3215047,1.5743592,1.1762604,0.3234285,0.3234285,2.2619566,0.9313757,1.6127567,1.2597848,1.163717,0.329345,1.0496942,0.329345,0.9336977,0.329345,1.2831884,0.329345,0.4792247,2.2445243,0.3308156,0.3308156,1.0928447,1.269584,0.3308156,2.2000204,1.5507374,0.9696191,0.3343973,0.514913,0.3343973
hsa-mir-27a,1.7212365,2.048773,1.5051255,2.1040245,1.2092642,1.5476439,1.7041138,1.4996835,0.1046295,1.7819366,1.3751578,2.278886,0.1525685,2.0503246,1.1024852,1.9829165,1.5519036,1.7274225,0.1902135,1.4567837,1.6377988,1.2916355,0.2243579,1.6138109,0.2282114,0.2282114,1.4919862,1.949072,0.2548328,1.2857412,0.261129,1.9494152,0.2652956,2.6552352,1.7776894,2.1184336,0.4990285,0.2948572,1.4518078,1.6902912,0.3174969,2.1861349,0.3201703,2.0045278,1.699513,1.3831242,1.4162145,0.3576849,0.3576849,2.0187232,1.7452079,0.372221,2.0765594,2.0896013,1.7505204,0.5485416,1.4793857,1.5913918,0.4046878,1.5300399,1.2882372,1.111989,0.6856446,0.425991,1.657224,0.4331871,1.7126671,2.2152849,1.107851,1.9907025,1.6565097,1.6481212,1.7972769,0.9788988,1.6729794,1.9243189,1.8473815,0.4804228,0.4804228,1.9333723,0.6426868,0.4838953,2.6969035,3.0737801,0.4898684,0.4898684,0.4898684,0.4898684,3.2498396,2.630653,0.5428096,1.4915267,1.7730136,0.5470579,0.5470579,1.411495,2.3118041,3.3107068,0.5526964,1.3764427,0.5551549,1.8585599,0.5681687,0.5681687,0.5681687,1.9842077,0.5701295,0.5701295,0.5701295,2.103631,0.5721064,0.5721064,0.5721064,3.3578337,0.5887731,3.3482271,1.312104,2.0003529,0.5963043,0.5963043,0.5963043,0.5963043,0.5963043,1.8980526,0.5977749,2.0757837,0.5992455,1.8255416,0.6009296,1.7325144,0.6028164,0.6028164,1.4147863,3.280319,0.6072623,0.6072623,0.6072623,1.8267704,1.2894083,0.6133229,0.6133229,0.6133229,0.6133229,0.6133229,0.6133229,0.6133229,0.6133229,1.8529631,0.6163532,2.1965398,0.6184366,1.6586565,0.6199071,0.6199071,3.2952951,0.6216021,2.1700631,0.937334,2.1926702,2.1291129,0.6288228,2.5168784,2.0163249,0.6326334,0.6326334,3.3906601,1.563731,2.5871894,2.1316844,2.0042957,0.6451787,1.884154,0.7084363,1.7014843,0.7107058,2.2225195,0.7137361,0.9432361,3.4488433,0.7152067,0.7152067,1.9507385,2.2477445,0.7392635,3.4281316,2.6101112,1.7571848,0.7458755,1.0076585,0.7458755
hsa-mir-23a,0.8285427,1.0817949,0.6788613,1.1435497,0.5435089,0.754058,0.8336,0.7245112,0.0777883,0.8763592,0.6384271,1.2610736,0.1033001,1.087963,0.499588,0.9969343,0.7704304,0.861145,0.1108672,0.6672409,0.7290322,0.5631991,0.1108672,0.7353457,0.1108672,0.1108672,0.6440128,0.9338722,0.1108672,0.5340643,0.1108672,0.8826109,0.1108672,1.4420297,0.8023898,1.0550005,0.2367241,0.1342573,0.6483877,0.7607194,0.1342573,1.0659962,0.1369307,0.9449264,0.7371542,0.5825828,0.608168,0.1369307,0.1369307,0.9043229,0.7784363,0.1369307,0.9468164,0.9263405,0.7275935,0.2560439,0.5914838,0.6427838,0.1369307,0.6073553,0.5086901,0.4053287,0.2395073,0.1369307,0.6614831,0.1369307,0.7386621,1.0224267,0.4348779,0.9107052,0.7062718,0.6814894,0.7306582,0.3552052,0.6649906,0.7934017,0.7466224,0.1479019,0.1479019,0.8272194,0.2728032,0.1513743,1.3431282,1.6821544,0.1573474,0.1573474,0.1573474,0.1573474,1.8402094,1.2156994,0.1593082,0.5433103,0.7630483,0.1610239,0.1610239,0.5010727,1.0638755,1.8456027,0.1647015,0.4954254,0.1647015,0.7374021,0.1647015,0.1647015,0.1647015,0.8601168,0.1666623,0.1666623,0.1666623,0.8627889,0.1666623,0.1666623,0.1666623,1.8766835,0.183329,1.8664919,0.4729022,0.839537,0.1863593,0.1863593,0.1863593,0.1863593,0.1863593,0.7394795,0.1863593,0.8479457,0.1863593,0.7259417,0.1863593,0.688562,0.1863593,0.1863593,0.5098256,1.7897094,0.1887219,0.1887219,0.1887219,0.7190703,0.4635756,0.1887219,0.1887219,0.1887219,0.1887219,0.1887219,0.1887219,0.1887219,0.1887219,0.7200558,0.1887219,0.895392,0.1887219,0.6147774,0.1887219,0.1887219,1.818029,0.1904168,0.8981462,0.3132029,0.9180605,0.8580917,0.1904168,1.1924404,0.794347,0.1923406,0.1923406,1.8758528,0.579455,1.1958686,0.8639351,0.7872749,0.1961738,0.7020908,0.1961738,0.6010946,0.1961738,0.8903069,0.1961738,0.2859308,1.852658,0.1976444,0.1976444,0.712646,0.8634572,0.1976444,1.8059752,1.1059876,0.6306238,0.1993393,0.310897,0.1993393
hsa-mir-181c,0.8329617,1.0326243,0.7342662,1.0486362,0.5473821,0.7268493,0.8024205,0.6589074,0.0102675,0.7993218,0.5961972,1.1470211,0.0357794,0.9458567,0.5019668,0.8845064,0.7125614,0.7756172,0.0357794,0.6277553,0.6925805,0.6135803,0.049643,0.6927344,0.049643,0.049643,0.6176771,0.9374031,0.0721764,0.6044208,0.0784725,0.851361,0.0784725,1.3537882,0.8079193,1.0100572,0.1860667,0.1018627,0.660292,0.7494523,0.1018627,0.9856096,0.1018627,0.8973619,0.7904163,0.6248811,0.5893185,0.1072155,0.1072155,0.8642991,0.7777956,0.1072155,0.9113241,0.8877477,0.7319298,0.1910766,0.6214728,0.6436299,0.1072155,0.6489246,0.5247561,0.5004639,0.2567979,0.1243557,0.7405009,0.1315519,0.7451737,0.9795157,0.5288487,0.8472408,0.7401234,0.7157703,0.765651,0.3901242,0.6933405,0.8028966,0.7698135,0.1371657,0.1371657,0.7975524,0.2277984,0.1371657,1.2730943,1.6070949,0.1431387,0.1431387,0.1431387,0.1431387,1.7590974,1.2335594,0.1960799,0.6534653,0.7782233,0.1960799,0.1960799,0.6588623,1.0360892,1.8138295,0.1998316,0.6056776,0.1998316,0.7844221,0.1998316,0.1998316,0.1998316,0.8804188,0.1998316,0.1998316,0.1998316,0.8911252,0.1998316,0.1998316,0.1998316,1.8430943,0.2164982,1.8327191,0.5623331,0.8784743,0.2195285,0.2195285,0.2195285,0.2195285,0.2195285,0.8273003,0.2195285,0.8994857,0.2195285,0.7982888,0.2195285,0.732299,0.2195285,0.2195285,0.6548188,1.7591828,0.2239745,0.2239745,0.2239745,0.7650014,0.5544761,0.2239745,0.2239745,0.2239745,0.2239745,0.2239745,0.2239745,0.2239745,0.2239745,0.7824758,0.2239745,0.9526703,0.2239745,0.6999341,0.2239745,0.2239745,1.766428,0.2256694,0.9268864,0.3851296,0.9477889,0.9109312,0.2256694,1.1369869,0.8514754,0.2256694,0.2256694,1.8416879,0.6857369,1.1605013,0.9218276,0.836648,0.228032,0.7629164,0.228032,0.6978077,0.228032,0.9500165,0.228032,0.345842,1.8199403,0.2295026,0.2295026,0.8035172,0.9635009,0.2511968,1.7924146,1.1469238,0.7254574,0.2528917,0.3853807,0.2528917
